Respondent ID,Wealth Planning,Wealth Action Text,Health Planning Text,Health Action Text,Civic Planning Text,Civic Action Text,Work Planning Text,Work Action Text,Gender,Age,Race,Education,Education Group,Income,Employment,Job Role,Region,Wealth Planning,Wealth Action,Health Planning,Health Action,Civic Planning,Civic Action,Work Planning,Work Action,Total Score,Rank Descending,Rank Ascending,Percentile,Wealth,Health,Civic,Work,Planning,Action,Status
6498269531,Almost always,Almost always,Usually,Almost always,Almost always,Usually,Almost always,Sometimes,Female,35 to 44,Some other race (please specify),Some college,Some college,"$0-$24,999","Employed, working full-time","Licensed professional (MD, CPA, teacher)",Middle Atlantic,5,5,4,5,5,4,5,2,35,211,1159,0.825498575498576,10,9,9,7,19,16,Data Literate
6498262919,Almost always,Sometimes,Almost always,Almost always,Usually,Almost always,Almost always,Usually,Male,35 to 44,White,Graduate degree,Post-graduate,"$100,000-$149,999","Not employed, looking for work",Owner / executive / management,Pacific,5,2,5,5,4,5,5,4,35,211,1159,0.825498575498576,7,10,9,9,19,16,Data Literate
6498240654,Almost always,Almost always,Usually,Usually,Almost always,Almost always,Almost always,Sometimes,Female,25 to 34,White,Graduated from college,College-graduate,"$50,000-$74,999","Employed, working full-time","Licensed professional (MD, CPA, teacher)",East South Central,5,5,4,4,5,5,5,2,35,211,1159,0.825498575498576,10,8,10,7,19,16,Data Literate
6498235343,Almost always,Almost always,Usually,Almost always,Almost always,Almost always,Usually,Sometimes,Female,35 to 44,Multiple races,Some graduate school,Post-graduate,"$100,000-$149,999","Employed, working part-time",Administrative professional,Mountain,5,5,4,5,5,5,4,2,35,211,1159,0.825498575498576,10,9,10,6,18,17,Data Literate
6498218836,Usually,Almost always,Sometimes,Almost always,Almost always,Almost always,Almost always,Usually,Female,45 to 54,White,Some college,Some college,"$0-$24,999","Employed, working full-time",Sales / service,Pacific,4,5,2,5,5,5,5,4,35,211,1159,0.825498575498576,9,7,10,9,16,19,Data Literate
6498208322,Almost always,Almost always,Sometimes,Almost always,Almost always,Almost always,Usually,Usually,Male,45 to 54,Black or African-American,Some college,Some college,"$0-$24,999","Disabled, not able to work",Not employed,South Atlantic,5,5,2,5,5,5,4,4,35,211,1159,0.825498575498576,10,7,10,8,16,19,Data Literate
6498204508,Almost always,Almost always,Almost always,Almost always,Almost always,Almost always,Almost never,Almost always,Female,65 to 74,White,Graduated from college,College-graduate,"$50,000-$74,999",Retired,Not employed,Middle Atlantic,5,5,5,5,5,5,0,5,35,211,1159,0.825498575498576,10,10,10,5,15,20,Data Literate
6498194375,Almost always,Usually,Sometimes,Almost always,Almost always,Almost always,Almost always,Usually,Male,65 to 74,White,Graduated from college,College-graduate,"$150,000 and up",Retired,Not employed,South Atlantic,5,4,2,5,5,5,5,4,35,211,1159,0.825498575498576,9,7,10,9,17,18,Data Literate
6498138974,Almost always,Almost always,Almost always,Almost always,Usually,Sometimes,Usually,Almost always,Male,55 to 64,White,Some high school,High school or less,"$100,000-$149,999","Employed, working full-time",Owner / executive / management,New England,5,5,5,5,4,2,4,5,35,211,1159,0.825498575498576,10,10,6,9,18,17,Data Literate
6498118396,Almost always,Almost always,Sometimes,Almost always,Almost always,Almost always,Usually,Usually,Female,25 to 34,White,Graduated from high school,High school or less,"$25,000-$49,999","Employed, working full-time",Sales / service,South Atlantic,5,5,2,5,5,5,4,4,35,211,1159,0.825498575498576,10,7,10,8,16,19,Data Literate
6498098006,Almost always,Almost always,Almost always,Rarely,Almost always,Almost always,Almost always,Usually,Female,45 to 54,Black or African-American,Graduate degree,Post-graduate,"$25,000-$49,999","Employed, working full-time",Administrative professional,South Atlantic,5,5,5,1,5,5,5,4,35,211,1159,0.825498575498576,10,6,10,9,20,15,Data Literate
6498087521,Almost always,Usually,Usually,Usually,Almost always,Almost always,Usually,Usually,Female,55 to 64,White,Graduated from college,College-graduate,"$150,000 and up","Employed, working full-time",Sales / service,South Atlantic,5,4,4,4,5,5,4,4,35,211,1159,0.825498575498576,9,8,10,8,18,17,Data Literate
6498048409,Almost always,Usually,Almost always,Almost always,Almost always,Almost always,Usually,Sometimes,Male,65 to 74,White,Some college,Some college,"$100,000-$149,999","Employed, working full-time",Owner / executive / management,Middle Atlantic,5,4,5,5,5,5,4,2,35,211,1159,0.825498575498576,9,10,10,6,19,16,Data Literate
6498034573,Almost always,Almost always,Almost always,Almost always,Almost always,Almost always,Rarely,Usually,Female,65 to 74,White,Graduate degree,Post-graduate,"$150,000 and up",Retired,"Licensed professional (MD, CPA, teacher)",Mountain,5,5,5,5,5,5,1,4,35,211,1159,0.825498575498576,10,10,10,5,16,19,Data Literate
6497926978,Almost always,Almost always,Almost always,Almost always,Almost always,Almost always,Almost always,Almost never,Female,45 to 54,White,Graduated from college,College-graduate,"$0-$24,999","Disabled, not able to work",Not employed,East South Central,5,5,5,5,5,5,5,0,35,211,1159,0.825498575498576,10,10,10,5,20,15,Data Literate
6497921522,Almost always,Usually,Almost always,Almost always,Almost always,Almost always,Usually,Sometimes,Male,65 to 74,White,Some college,Some college,"$75,000-$99,999","Employed, working part-time","Technical / skilled trade (IT, electrician, plumber)",Pacific,5,4,5,5,5,5,4,2,35,211,1159,0.825498575498576,9,10,10,6,19,16,Data Literate
6497908917,Almost always,Almost always,Usually,Almost always,Almost always,Sometimes,Almost always,Usually,Female,55 to 64,White,Graduated from college,College-graduate,"$150,000 and up","Employed, working full-time",Other (please specify),Mountain,5,5,4,5,5,2,5,4,35,211,1159,0.825498575498576,10,9,7,9,19,16,Data Literate
6497906123,Almost always,Usually,Sometimes,Almost always,Almost always,Almost always,Usually,Almost always,Female,55 to 64,Black or African-American,Some graduate school,Post-graduate,"$150,000 and up","Employed, working part-time",Owner / executive / management,East North Central,5,4,2,5,5,5,4,5,35,211,1159,0.825498575498576,9,7,10,9,16,19,Data Literate
6497901351,Almost always,Almost always,Almost always,Almost always,Almost always,Almost always,Almost always,Almost never,Female,55 to 64,White,Graduated from college,College-graduate,"$25,000-$49,999","Employed, working full-time",Owner / executive / management,New England,5,5,5,5,5,5,5,0,35,211,1159,0.825498575498576,10,10,10,5,20,15,Data Literate
6497890088,Almost always,Usually,Usually,Almost always,Almost always,Usually,Usually,Usually,Female,65 to 74,White,Graduated from college,College-graduate,"$150,000 and up",Retired,Not employed,South Atlantic,5,4,4,5,5,4,4,4,35,211,1159,0.825498575498576,9,9,9,8,18,17,Data Literate
6497884633,Usually,Almost always,Sometimes,Almost always,Almost always,Usually,Almost always,Almost always,Male,18 to 24,White,Graduated from college,College-graduate,"$50,000-$74,999","Employed, working full-time",Other (please specify),East North Central,4,5,2,5,5,4,5,5,35,211,1159,0.825498575498576,9,7,9,10,16,19,Data Literate
6497876532,Almost always,Sometimes,Usually,Almost always,Almost always,Almost always,Usually,Almost always,Male,65 to 74,White,Graduated from college,College-graduate,"$100,000-$149,999","Employed, working full-time",Owner / executive / management,Pacific,5,2,4,5,5,5,4,5,35,211,1159,0.825498575498576,7,9,10,9,18,17,Data Literate
6497867517,Sometimes,Almost always,Almost always,Almost always,Usually,Almost always,Almost always,Usually,Female,45 to 54,Black or African-American,Some college,Some college,"$0-$24,999","Employed, working part-time",Other (please specify),East South Central,2,5,5,5,4,5,5,4,35,211,1159,0.825498575498576,7,10,9,9,16,19,Data Literate
6497860567,Almost always,Almost always,Usually,Almost always,Almost always,Usually,Almost always,Sometimes,Male,55 to 64,White,Some college,Some college,"$25,000-$49,999",Retired,Not employed,East North Central,5,5,4,5,5,4,5,2,35,211,1159,0.825498575498576,10,9,9,7,19,16,Data Literate
6497851717,Usually,Almost always,Almost always,Almost always,Almost always,Sometimes,Almost always,Usually,Male,55 to 64,White,Graduate degree,Post-graduate,"$100,000-$149,999",Retired,Administrative professional,Pacific,4,5,5,5,5,2,5,4,35,211,1159,0.825498575498576,9,10,7,9,19,16,Data Literate
6497844565,Almost always,Almost always,Almost never,Almost always,Almost always,Almost always,Almost always,Almost always,Female,35 to 44,White,Graduated from high school,High school or less,"$25,000-$49,999","Employed, working full-time",Owner / executive / management,East South Central,5,5,0,5,5,5,5,5,35,211,1159,0.825498575498576,10,5,10,10,15,20,Data Literate
6497842891,Usually,Usually,Almost always,Usually,Usually,Almost always,Usually,Almost always,Female,55 to 64,White,Graduate degree,Post-graduate,"$150,000 and up","Employed, working part-time",Owner / executive / management,Mountain,4,4,5,4,4,5,4,5,35,211,1159,0.825498575498576,8,9,9,9,17,18,Data Literate
6497829878,Usually,Almost always,Usually,Almost always,Almost always,Almost always,Sometimes,Almost always,Male,55 to 64,White,Graduate degree,Post-graduate,"$75,000-$99,999","Employed, working part-time",Sales / service,South Atlantic,4,5,4,5,5,5,2,5,35,211,1159,0.825498575498576,9,9,10,7,15,20,Data Literate
6497828631,Almost always,Usually,Sometimes,Almost always,Almost always,Almost always,Almost always,Usually,Male,75 or older,White,Graduate degree,Post-graduate,"$50,000-$74,999","Employed, working part-time","Licensed professional (MD, CPA, teacher)",South Atlantic,5,4,2,5,5,5,5,4,35,211,1159,0.825498575498576,9,7,10,9,17,18,Data Literate
6497827194,Almost always,Almost always,Usually,Almost always,Almost always,Almost always,Rarely,Almost always,Female,25 to 34,White,Graduate degree,Post-graduate,"$100,000-$149,999","Employed, working full-time",Other (please specify),East South Central,5,5,4,5,5,5,1,5,35,211,1159,0.825498575498576,10,9,10,6,15,20,Data Literate
6497817414,Almost always,Almost always,Almost always,Almost always,Almost always,Almost always,Usually,Rarely,Male,55 to 64,White,Graduate degree,Post-graduate,"$150,000 and up","Employed, working full-time","Licensed professional (MD, CPA, teacher)",New England,5,5,5,5,5,5,4,1,35,211,1159,0.825498575498576,10,10,10,5,19,16,Data Literate
6497799559,Almost always,Almost always,Sometimes,Almost always,Usually,Usually,Almost always,Almost always,Female,45 to 54,White,Graduated from high school,High school or less,"$50,000-$74,999","Employed, working full-time",Administrative professional,East North Central,5,5,2,5,4,4,5,5,35,211,1159,0.825498575498576,10,7,8,10,16,19,Data Literate
6497797253,Usually,Usually,Almost always,Almost always,Almost always,Usually,Usually,Usually,Female,65 to 74,White,Some graduate school,Post-graduate,"$0-$24,999",Retired,Owner / executive / management,East South Central,4,4,5,5,5,4,4,4,35,211,1159,0.825498575498576,8,10,9,8,18,17,Data Literate
6497796879,Usually,Almost always,Usually,Usually,Almost always,Usually,Usually,Almost always,Female,25 to 34,White,Graduated from college,College-graduate,"$25,000-$49,999","Employed, working full-time","Technical / skilled trade (IT, electrician, plumber)",East South Central,4,5,4,4,5,4,4,5,35,211,1159,0.825498575498576,9,8,9,9,17,18,Data Literate
6500901865,Almost always,Almost always,Sometimes,Almost always,Almost always,Almost always,Almost always,Usually,Male,35 to 44,White,Graduated from college,College-graduate,"$100,000-$149,999","Employed, working full-time","Licensed professional (MD, CPA, teacher)",East North Central,5,5,2,5,5,5,5,4,36,156,1222,0.87037037037037,10,7,10,9,17,19,Data Literate
6500730636,Usually,Usually,Usually,Almost always,Almost always,Almost always,Usually,Almost always,Male,25 to 34,White,Graduate degree,Post-graduate,"$25,000-$49,999","Not employed, looking for work",Other (please specify),South Atlantic,4,4,4,5,5,5,4,5,36,156,1222,0.87037037037037,8,9,10,9,17,19,Data Literate
6500618637,Almost always,Almost always,Rarely,Almost always,Almost always,Almost always,Almost always,Almost always,Male,25 to 34,White,Graduate degree,Post-graduate,"$75,000-$99,999","Employed, working full-time",Administrative professional,Pacific,5,5,1,5,5,5,5,5,36,156,1222,0.87037037037037,10,6,10,10,16,20,Data Literate
6500502346,Almost always,Almost always,Rarely,Almost always,Almost always,Almost always,Almost always,Almost always,Male,25 to 34,White,Graduated from college,College-graduate,"$50,000-$74,999","Employed, working full-time","Licensed professional (MD, CPA, teacher)",South Atlantic,5,5,1,5,5,5,5,5,36,156,1222,0.87037037037037,10,6,10,10,16,20,Data Literate
6498993467,Almost always,Almost always,Usually,Almost always,Usually,Usually,Almost always,Usually,Male,18 to 24,White,Graduate degree,Post-graduate,"$0-$24,999","Employed, working part-time",Sales / service,Pacific,5,5,4,5,4,4,5,4,36,156,1222,0.87037037037037,10,9,8,9,18,18,Data Literate
6498889511,Almost always,Almost always,Sometimes,Almost always,Almost always,Almost always,Almost always,Usually,Male,25 to 34,White,Graduate degree,Post-graduate,"$50,000-$74,999","Not employed, looking for work",Not employed,Pacific,5,5,2,5,5,5,5,4,36,156,1222,0.87037037037037,10,7,10,9,17,19,Data Literate
6498887667,Almost always,Almost always,Sometimes,Almost always,Almost always,Usually,Almost always,Almost always,Male,45 to 54,White,Graduate degree,Post-graduate,"$50,000-$74,999","Employed, working full-time","Licensed professional (MD, CPA, teacher)",Mountain,5,5,2,5,5,4,5,5,36,156,1222,0.87037037037037,10,7,9,10,17,19,Data Literate
6498831282,Almost always,Almost always,Almost always,Almost always,Almost always,Almost always,Rarely,Almost always,Male,25 to 34,White,Graduate degree,Post-graduate,"$75,000-$99,999","Employed, working full-time",Administrative professional,Middle Atlantic,5,5,5,5,5,5,1,5,36,156,1222,0.87037037037037,10,10,10,6,16,20,Data Literate
6498804218,Almost always,Almost always,Usually,Almost always,Almost always,Almost always,Almost always,Sometimes,Male,65 to 74,White,Some college,Some college,"$100,000-$149,999",Retired,Not employed,East North Central,5,5,4,5,5,5,5,2,36,156,1222,0.87037037037037,10,9,10,7,19,17,Data Literate
6498639380,Almost always,Usually,Almost always,Almost always,Almost always,Usually,Usually,Usually,Male,55 to 64,White,Graduated from college,College-graduate,"$75,000-$99,999",Retired,"Technical / skilled trade (IT, electrician, plumber)",South Atlantic,5,4,5,5,5,4,4,4,36,156,1222,0.87037037037037,9,10,9,8,19,17,Data Literate
6498632571,Usually,Almost always,Almost always,Almost always,Almost always,Almost always,Almost always,Sometimes,Male,35 to 44,White,Graduated from high school,High school or less,"$25,000-$49,999","Employed, working part-time",Contract / freelance,Pacific,4,5,5,5,5,5,5,2,36,156,1222,0.87037037037037,9,10,10,7,19,17,Data Literate
6498630714,Almost always,Almost always,Sometimes,Almost always,Almost always,Usually,Almost always,Almost always,Male,45 to 54,White,Graduate degree,Post-graduate,"$75,000-$99,999","Employed, working full-time",Owner / executive / management,Middle Atlantic,5,5,2,5,5,4,5,5,36,156,1222,0.87037037037037,10,7,9,10,17,19,Data Literate
6498601286,Usually,Almost always,Almost always,Almost always,Usually,Almost always,Usually,Usually,Female,55 to 64,Multiple races,Graduate degree,Post-graduate,"$25,000-$49,999","Employed, working full-time",Administrative professional,South Atlantic,4,5,5,5,4,5,4,4,36,156,1222,0.87037037037037,9,10,9,8,17,19,Data Literate
6498600276,Almost always,Almost always,Almost always,Almost always,Almost always,Rarely,Almost always,Almost always,Female,55 to 64,White,Some college,Some college,"$100,000-$149,999","Employed, working full-time",Sales / service,Pacific,5,5,5,5,5,1,5,5,36,156,1222,0.87037037037037,10,10,6,10,20,16,Data Literate
